"code","outstanding"
"301066","188786640.0"
"301067","63828900.0"
"301068","77736880.0"
"301069","391961152.0"
"301070","42501600.0"
"301071","194594160.0"
"301072","67139920.0"
"301073","178179504.0"
"301075","80000000.0"
"301076","69327024.0"
"301077","39094828.0"
"301078","1246037504.0"
"301079","68931824.0"
"301080","90586176.0"
"301081","199289328.0"
"301082","91463520.0"
"301083","85609920.0"
"301085","58911744.0"
"301086","32496750.0"
"301087","90574320.0"
"301088","57650000.0"
"301089","90976312.0"
"301090","625219200.0"
"301091","283920000.0"
"301092","42751884.0"
"301093","88291096.0"
"301095","107618960.0"
"301096","69430320.0"
"301097","18347368.0"
"301098","149685152.0"
"301099","70400288.0"
"301100","50000000.0"
"301101","190916848.0"
"301102","101500000.0"
"301103","83090128.0"
"301105","16437497.0"
"301106","29185334.0"
"301107","20835650.0"
"301108","34425832.0"
"301109","98650832.0"
"301110","48540332.0"
"301111","160000000.0"
"301112","36256908.0"
"301113","42280600.0"
"301115","105751912.0"
"301116","448977344.0"
"301117","56749920.0"
"301118","104321000.0"
"301119","84110000.0"
"301120","157489264.0"
"301121","36350032.0"
"301122","67338536.0"
"301123","92148800.0"
"301125","58972420.0"
"301126","137883264.0"
"301127","434260000.0"
"301128","28620180.0"
"301129","35905200.0"
"301130","58625632.0"
"301131","30797964.0"
"301132","46007128.0"
"301133","96340960.0"
"301135","49456700.0"
"301136","275204832.0"
"301137","101701800.0"
"301138","68560144.0"
"301139","67858472.0"
"301141","44512604.0"
"301148","38489080.0"
"301149","203643472.0"
"301150","92451800.0"
"301151","55736944.0"
"301152","70071256.0"
"301153","205868624.0"
"301155","121800016.0"
"301156","64375268.0"
"301157","20660056.0"
"301158","146520432.0"
"301159","42473872.0"
"301160","44178168.0"
"301161","53328000.0"
"301162","61854280.0"
"301163","33447420.0"
"301165","68181816.0"
"301166","41268868.0"
"301167","69530352.0"
"301168","49653000.0"
"301169","72018032.0"
"301170","33575424.0"
"301171","308775040.0"
"301172","70155200.0"
"301173","16861924.0"
"301175","621880000.0"
"301176","56355556.0"
"301177","40010000.0"
"301178","43598856.0"
"301179","86002904.0"
"301180","400009984.0"
"301181","39000000.0"
"301182","38251700.0"
"301183","46088000.0"
"301185","139780656.0"
"301186","74359304.0"
"301187","47874224.0"
"301188","232450592.0"
"301189","40887872.0"
"301190","71046896.0"
"301191","26197964.0"
"301192","47868752.0"
"301193","96249696.0"
"301195","49643488.0"
"301196","67267288.0"
"301197","81752000.0"
"301198","155554368.0"
"301199","46715000.0"
"301200","58403052.0"
"301201","87193824.0"
"301202","37180000.0"
"301203","43842500.0"
"301205","67958280.0"
"301206","107611200.0"
"301207","141648480.0"
"301208","49021560.0"
"301209","24500000.0"
"301210","30819006.0"
"301211","72000000.0"
"301212","27000000.0"
"301213","51711048.0"
"301215","1322400000.0"
"301216","284822752.0"
"301217","229015552.0"
"301218","70068832.0"
"301219","171929328.0"
"301220","47110000.0"
"301221","43648924.0"
"301222","29318400.0"
"301223","112015056.0"
"301225","30180000.0"
"301226","108800000.0"
"301227","33934924.0"
"301228","119754000.0"
"301229","77102160.0"
"301230","76860304.0"
"301231","53900000.0"
"301232","44667264.0"
"301233","18668550.0"
"301234","18412100.0"
"301235","50952000.0"
"301236","680315392.0"
"301237","39250000.0"
"301238","213333296.0"
"301239","70789464.0"
"301246","160946592.0"
"301248","102145872.0"
"301251","53926240.0"
"301252","32625000.0"
"301255","27200000.0"
"301256","480000000.0"
"301257","47512440.0"
"301258","33872000.0"
"301259","81369792.0"
"301260","212270864.0"
"301261","37483320.0"
"301262","122075392.0"
"301263","303586048.0"
"301265","169797152.0"
"301266","43365092.0"
"301267","328828864.0"
"301268","180392256.0"
"301269","262321440.0"
"301270","74061624.0"
"301272","31328500.0"
"301273","34627892.0"
"301275","31760754.0"
"301276","38402656.0"
"301277","72156000.0"
"301278","33810340.0"
"301279","28750000.0"
"301280","26581350.0"
"301281","68852000.0"
"301282","72136216.0"
"301283","45456180.0"
"301285","78709808.0"
"301286","39725000.0"
"301287","17031350.0"
"301288","47092924.0"
"301289","25349900.0"
"301290","68163776.0"
"301291","174771200.0"
"301292","85119952.0"
"301293","160945696.0"
"301295","29400000.0"
"301296","271679456.0"
"301297","138390000.0"
"301298","93862576.0"
"301299","35220688.0"
"301300","30577542.0"
"301301","615892352.0"
"301302","84240000.0"
"301303","101579752.0"
"301305","126121952.0"
"301306","39280000.0"
"301307","108991640.0"
"301308","115935592.0"
"301309","25000000.0"
"301310","49627760.0"
"301311","87242368.0"
"301312","25817366.0"
"301313","66696716.0"
"301314","16250000.0"
"301315","37000000.0"
"301316","242826496.0"
"301317","44800000.0"
"301318","58513648.0"
"301319","38307536.0"
"301320","67685376.0"
"301321","147586608.0"
"301322","93005808.0"
"301323","67007164.0"
"301325","57894700.0"
"301326","26875368.0"
"301327","34634168.0"
"301328","34133840.0"
"301329","59944000.0"
"301330","76620128.0"
"301331","33101704.0"
"301332","264897504.0"
"301333","57144312.0"
"301335","49875004.0"
"301336","25746624.0"
"301337","38823724.0"
"301338","34300000.0"
"301339","120043480.0"
"301345","28686740.0"
"301348","129282640.0"
"301349","42139252.0"
"301353","25000000.0"
"301355","100255424.0"
"301356","54810000.0"
"301357","23800000.0"
"301358","383433152.0"
"301359","26108180.0"
"301360","27800000.0"
"301361","29084000.0"
"301362","29670000.0"
"301363","112160000.0"
"301365","46350000.0"
"301366","54711032.0"
"301367","56524784.0"
"301368","64121440.0"
"301369","24262768.0"
"301370","323748576.0"
"301371","59440000.0"
"301372","41170444.0"
"301373","38472824.0"
"301376","192789392.0"
"301377","71024000.0"
"301378","43862108.0"
"301379","91225752.0"
"301380","30156896.0"
"301381","192299008.0"
"301382","136579520.0"
"301383","70257248.0"
"301386","42921004.0"
"301387","42400792.0"
"301388","27356588.0"
"301389","82077048.0"
"301390","29050730.0"
"301391","49316696.0"
"301392","22500000.0"
"301393","40359000.0"
"301395","115038000.0"
"301396","49810392.0"
"301397","54845264.0"
"301398","23900000.0"
"301399","37712816.0"
"301408","149171296.0"
"301413","52665264.0"
"301418","29436334.0"
"301419","33850000.0"
"301421","46308484.0"
"301428","61196668.0"
"301429","44041132.0"
"301439","183246928.0"
"301446","31772000.0"
"301448","47840000.0"
"301456","58741468.0"
"301458","61085044.0"
"301459","20000000.0"
"301468","76888728.0"
"301469","52045820.0"
"301479","14203437.0"
"301486","78905056.0"
"301487","272794016.0"
"301488","23411250.0"
"301489","34000464.0"
"301498","179021920.0"
"301499","34563716.0"
"301500","102893336.0"
"301501","24184382.0"
"301502","24306250.0"
"301503","32480000.0"
"301505","57817464.0"
"301507","110531856.0"
"301508","58836400.0"
"301509","56740928.0"
"301510","279159264.0"
"301511","374545536.0"
"301512","24813400.0"
"301515","63673800.0"
"301516","70175440.0"
"301517","42476700.0"
"301518","53455228.0"
"301519","78012496.0"
"301520","22422992.0"
"301522","70650512.0"
"301525","49401196.0"
"301526","1404392960.0"
"301528","31849956.0"
"301529","45238512.0"
"301533","28436700.0"
"301535","59901024.0"
"301536","186588368.0"
"301538","22292264.0"
"301539","37000000.0"
"301548","26234980.0"
"301550","67211504.0"
"301551","37882340.0"
"301552","14483334.0"
"301555","48347248.0"
"301556","18347682.0"
"301557","11080000.0"
"301558","219281856.0"
"301559","90000000.0"
"301560","0.0"
"301565","60010000.0"
"301566","211086768.0"
"301567","21239850.0"
"301568","47644020.0"
"301571","35885184.0"
"301577","18841156.0"
"301578","17823000.0"
"301580","19029382.0"
"301581","20000000.0"
"301585","18965756.0"
"301586","20743876.0"
"301587","30545772.0"
"301588","73359184.0"
"301589","34464960.0"
"301590","0.0"
"301591","33948724.0"
"301592","17500000.0"
"301595","0.0"
"301596","13779518.0"
"301598","14724306.0"
"301600","17550000.0"
"301601","29972106.0"
"301602","54776448.0"
"301603","24152000.0"
"301606","33201916.0"
"301607","23590596.0"
"301608","17802700.0"
"301611","60000000.0"
"301613","22736632.0"
"301616","20000000.0"
"301617","24373306.0"
"301618","16110000.0"
"301622","27488084.0"
"301626","21992304.0"
"301628","18844000.0"
"301629","10431819.0"
"301630","0.0"
"301631","13028302.0"
"301633","13920000.0"
"301636","0.0"
"301658","0.0"
"301662","15776325.0"
"301665","0.0"
"301678","0.0"
"302132","590760512.0"
"430017","121417904.0"
"430047","180106432.0"
"430090","135347392.0"
"430139","260631952.0"
"430198","70244376.0"
"430300","66531656.0"
"430418","129996928.0"
"430425","42295212.0"
"430476","62751704.0"
"430478","33718624.0"
"430510","94907080.0"
"430556","118165936.0"
"430564","33782456.0"
"430685","54791080.0"
"430718","41489068.0"
"600000","29352179712.0"
"600004","2366718208.0"
"600006","2000000000.0"
"600007","1007282560.0"
"600008","7340590592.0"
"600009","1918695936.0"
"600010","31380797440.0"
"600011","10997709824.0"
"600012","1165600000.0"
"600015","15387224064.0"
"600016","35462123520.0"
"600017","3075653888.0"
"600018","23214577664.0"
"600019","21782085632.0"
"600020","2247371776.0"
"600021","2617164288.0"
"600022","10698849280.0"
"600023","13408733184.0"
"600025","17999998976.0"
"600026","3474776320.0"
"600027","8510327296.0"
"600028","94841823232.0"
"600029","12673346560.0"
"600030","12176550912.0"
"600031","8464216064.0"
"600032","2404675328.0"
"600033","2744399872.0"
"600035","1610115840.0"
"600036","20628944896.0"
"600037","1391777920.0"
"600038","668935232.0"
"600039","6703639552.0"
"600048","11970443264.0"
"600050","30766825472.0"
"600051","310880000.0"
"600052","844194752.0"
"600053","433540800.0"
"600054","513300000.0"
"600055","703061056.0"
"600056","1495351424.0"
"600057","2192510208.0"
"600058","1071910720.0"
"600059","911542400.0"
"600060","1295094400.0"
"600061","6393981440.0"
"600062","1027219840.0"
"600063","1925894656.0"
"600064","1730339584.0"
"600066","2213939200.0"
"600067","1391668736.0"
"600071","281573888.0"
"600072","1083337344.0"
"600073","937729472.0"
"600075","1707362688.0"
"600076","1344543360.0"
"600078","662572864.0"
"600079","1543178752.0"
"600080","373270272.0"
"600081","553026176.0"
"600082","634335424.0"
"600084","1123726848.0"
"600085","1371470208.0"
"600088","397706400.0"
"600089","5052792320.0"
"600094","2222129920.0"
"600095","2859187712.0"
"600096","1834328704.0"
"600097","240936560.0"
"600098","3498749952.0"
"600099","219120000.0"
"600100","3350297600.0"
"600101","547862464.0"
"600103","2212328960.0"
"600104","11575299072.0"
"600105","1461994752.0"
"600106","1329025024.0"
"600107","360000000.0"
"600108","1946915072.0"
"600109","3199556864.0"
"600110","1735180928.0"
"600111","3615065856.0"
"600113","411431168.0"
"600114","616383488.0"
"600115","17114518528.0"
"600116","1912142848.0"
"600117","3255114752.0"
"600118","1182489088.0"
"600119","365270368.0"
"600120","3415381504.0"
"600121","1218412032.0"
"600123","1473240064.0"
"600125","1305521920.0"
"600126","3377189120.0"
"600127","641783232.0"
"600128","246767504.0"
"600129","556890752.0"
"600130","750000000.0"
"600131","1195905152.0"
"600132","483971200.0"
"600133","1066239872.0"
"600135","553307072.0"
"600136","1943089536.0"
"600137","97217584.0"
"600138","723840000.0"
"600141","1103255168.0"
"600143","2597225472.0"
"600148","141516448.0"
"600149","380160000.0"
"600150","4472428544.0"
"600151","1434252288.0"
"600152","529079360.0"
"600153","2899538432.0"
"600155","2224429824.0"
"600156","402110688.0"
"600157","22217764864.0"
"600158","959513088.0"
"600159","830003200.0"
"600160","2699746048.0"
"600161","1977371392.0"
"600162","3268438016.0"
"600163","1902996096.0"
"600165","684883776.0"
"600166","6488828928.0"
"600167","2262840576.0"
"600168","993397568.0"
"600169","3333141504.0"
"600170","8885940224.0"
"600171","708923328.0"
"600172","1276255744.0"
"600173","700416256.0"
"600176","4003136768.0"
"600177","4623441920.0"
"600178","466476160.0"
"600179","3744236544.0"
"600180","1086627456.0"
"600182","170000000.0"
"600183","2371339008.0"
"600184","508760832.0"
"600185","1885005824.0"
"600186","1786710400.0"
"600187","1613781120.0"
"600188","5923911168.0"
"600189","715197824.0"
"600190","1779484544.0"
"600191","484932000.0"
"600192","441748000.0"
"600193","425372992.0"
"600195","1021148288.0"
"600196","2118488832.0"
"600197","473174720.0"
"600198","1301949824.0"
"600199","657796800.0"
"600200","710879488.0"
"600201","1120369280.0"
"600202","383340672.0"
"600203","592988096.0"
"600206","846553344.0"
"600207","1089312512.0"
"600208","8507769344.0"
"600210","1516736128.0"
"600211","322319200.0"
"600212","514817216.0"
"600215","456882880.0"
"600216","961633472.0"
"600217","1657653632.0"
"600218","435599904.0"
"600219","11613670400.0"
"600221","32872677376.0"
"600222","573886272.0"
"600223","1016568768.0"
"600226","3059076608.0"
"600227","1277599744.0"
"600228","416669344.0"
"600229","671208000.0"
"600230","413961024.0"
"600231","2819185152.0"
"600232","364718528.0"
"600233","3446753536.0"
"600234","262520976.0"
"600235","351300000.0"
"600236","7882377728.0"
"600237","621676160.0"
"600238","445001568.0"
"600239","1605686912.0"
"600241","294302112.0"
"600243","438849984.0"
"600246","1943644032.0"
"600248","3680692224.0"
"600249","550000000.0"
"600250","310593888.0"
"600251","776993600.0"
"600252","3343256320.0"
"600255","1806146944.0"
"600256","6565755392.0"
"600257","481237184.0"
"600258","1116603136.0"
"600259","336435904.0"
"600261","1335052928.0"
"600262","170000000.0"
"600265","129800000.0"
"600266","2075743488.0"
"600267","1198188928.0"
"600268","1006073024.0"
"600269","2335407104.0"
"600271","1852884608.0"
"600272","160000000.0"
"600273","1391045248.0"
"600276","6379002368.0"
"600278","871915584.0"
"600279","1186866304.0"
"600280","1128334848.0"
"600281","514402016.0"
"600282","6165090816.0"
"600283","494194048.0"
"600284","970256000.0"
"600285","565865472.0"
"600287","436796064.0"
"600288","436800000.0"
"600289","565922688.0"
"600292","780816896.0"
"600293","1160145024.0"
"600295","1975576192.0"
"600298","854495872.0"
"600299","2681901312.0"
"600300","1617142144.0"
"600301","275335680.0"
"600302","346009792.0"
"600303","675604224.0"
"600305","1103026432.0"
"600307","6263357440.0"
"600308","1516870144.0"
"600309","3139746560.0"
"600310","1465710720.0"
"600312","1356921344.0"
"600313","1082198656.0"
"600315","672225984.0"
"600316","717114496.0"
"600318","512727616.0"
"600319","315593984.0"
"600320","3321997568.0"
"600322","1105699968.0"
"600323","815347136.0"
"600325","2571240704.0"
"600326","1322492288.0"
"600327","884779520.0"
"600328","1460776320.0"
"600329","567089344.0"
"600330","1233434368.0"
"600331","2032000000.0"
"600332","1405890944.0"
"600333","609030656.0"
"600335","1495788672.0"
"600336","798014784.0"
"600337","1436998144.0"
"600338","914210176.0"
"600339","5583147520.0"
"600340","3893355008.0"
"600343","638206336.0"
"600345","211559296.0"
"600346","7039099904.0"
"600348","3607500032.0"
"600350","4852081152.0"
"600351","700000064.0"
"600352","3253331968.0"
"600353","828811136.0"
"600354","527802080.0"
"600355","492089216.0"
"600356","298731392.0"
"600358","504936672.0"
"600359","381512832.0"
"600360","960295296.0"
"600361","1469261824.0"
"600362","2075247360.0"
"600363","453514464.0"
"600365","418720000.0"
"600366","1063042048.0"
"600367","321973184.0"
"600368","1609653888.0"
"600369","6315109376.0"
"600370","3896622080.0"
"600371","292577984.0"
"600372","4838896640.0"
"600373","1347358720.0"
"600375","1087685760.0"
"600376","2579565312.0"
"600377","3802182912.0"
"600378","911275072.0"
"600379","330201568.0"
"600380","1829453440.0"
"600381","587060736.0"
"600382","694408064.0"
"600383","4514583552.0"
"600386","806400000.0"
"600388","1270046336.0"
"600389","430649984.0"
"600390","4498065408.0"
"600391","330129376.0"
"600392","1752826624.0"
"600395","2146624896.0"
"600396","1472706816.0"
"600397","989959872.0"
"600398","4802770432.0"
"600399","1972099968.0"
"600400","2291371776.0"
"600403","2390812416.0"
"600405","553275456.0"
"600406","7996324864.0"
"600408","1006800000.0"
"600409","2064349440.0"
"600410","1096494720.0"
"600415","5482860544.0"
"600416","1325406464.0"
"600418","2184009728.0"
"600419","320190240.0"
"600420","1341172736.0"
"600421","195600000.0"
"600422","756975744.0"
"600423","798695040.0"
"600425","1378790144.0"
"600426","2115693312.0"
"600428","2146650752.0"
"600429","1497557376.0"
"600433","1750279296.0"
"600435","1508405248.0"
"600436","603317184.0"
"600438","4501985792.0"
"600439","1131985408.0"
"600444","146421936.0"
"600446","946275008.0"
"600448","629819648.0"
"600449","478181056.0"
"600452","1536541696.0"
"600455","62458000.0"
"600456","477777536.0"
"600458","802798144.0"
"600459","753839552.0"
"600460","1664071808.0"
"600461","1197674624.0"
"600463","300000000.0"
"600467","1460994304.0"
"600468","1087735296.0"
"600469","729450880.0"
"600470","521600000.0"
"600475","942406464.0"
"600476","161070000.0"
"600477","2368966144.0"
"600478","1665540864.0"
"600479","418507104.0"
"600480","925981120.0"
"600481","1873767808.0"
"600482","2252762880.0"
"600483","2780137728.0"
"600486","402868576.0"
"600487","2445181184.0"
"600488","1091886720.0"
"600489","4847312384.0"
"600490","1992621440.0"
"600491","1529757952.0"
"600493","272000000.0"
"600495","1208190848.0"
"600496","2012890112.0"
"600497","5091291648.0"
"600498","1166587648.0"
"600499","1917856384.0"
"600500","3586722816.0"
"600501","424598464.0"
"600502","1716533888.0"
"600503","1602290048.0"
"600505","364567488.0"
"600506","147706880.0"
"600507","2313187840.0"
"600508","722718016.0"
"600509","1374397440.0"
"600510","1032025472.0"
"600511","553346432.0"
"600512","1587405184.0"
"600513","285456256.0"
"600515","9176012800.0"
"600516","4025970432.0"
"600517","5718435840.0"
"600518","13612928000.0"
"600519","1256197760.0"
"600520","158430000.0"
"600521","1466755584.0"
"600522","3412949760.0"
"600523","404044608.0"
"600525","1318780160.0"
"600526","711626048.0"
"600527","1731760896.0"
"600528","2221551616.0"
"600529","663614144.0"
"600530","774920000.0"
"600531","1090255872.0"
"600533","1050000000.0"
"600535","1493949952.0"
"600536","843655872.0"
"600537","1183715072.0"
"600538","524198336.0"
"600539","230000000.0"
"600540","581376960.0"
"600543","321120000.0"
"600545","1787912192.0"
"600546","1982456192.0"
"600547","3614443264.0"
"600548","1433270272.0"
"600549","1418006528.0"
"600550","1841528448.0"
"600551","678055232.0"
"600552","944606912.0"
"600556","1807747584.0"
"600557","566158784.0"
"600558","897604800.0"
"600559","904271424.0"
"600560","223645504.0"
"600561","284476800.0"
"600562","1234031744.0"
"600563","225000000.0"
"600566","915748160.0"
"600567","5471330816.0"
"600568","1669067264.0"
"600569","2872421376.0"
"600570","1891767424.0"
"600571","457751712.0"
"600572","2577670144.0"
"600573","250000000.0"
"600575","3886260992.0"
"600576","660390080.0"
"600577","2149125120.0"
"600578","6694621184.0"
"600579","494712352.0"
"600580","1302622592.0"
"600581","1532897920.0"
"600582","4138588928.0"
"600583","4421355008.0"
"600584","1789414528.0"
"600585","3999702528.0"
"600586","1428770048.0"
"600587","604362048.0"
"600588","3416997376.0"
"600589","1478469888.0"
"600590","843569536.0"
"600592","399553568.0"
"600593","128800000.0"
"600594","791927424.0"
"600595","4007905024.0"
"600596","1292971904.0"
"600597","1378455424.0"
"600598","1777679872.0"
"600599","166000000.0"
"600600","709030912.0"
"600601","4170293248.0"
"600602","1074302976.0"
"600603","1193329152.0"
"600604","1407454848.0"
"600605","206282432.0"
"600606","14054218752.0"
"600608","318371456.0"
"600609","1304558592.0"
"600610","708726720.0"
"600611","1563316352.0"
"600612","317109632.0"
"600613","479319968.0"
"600615","187624512.0"
"600616","669004928.0"
"600617","1775542656.0"
"600618","749840000.0"
"600619","789174784.0"
"600620","686677120.0"
"600621","1060899264.0"
"600622","1499685376.0"
"600623","1866770304.0"
"600624","679346944.0"
"600626","1107978752.0"
"600628","646875392.0"
"600629","944658944.0"
"600630","424861600.0"
"600633","1268074496.0"
"600635","2418791680.0"
"600636","438636800.0"
"600637","3361899776.0"
"600638","673396800.0"
"600639","850236672.0"
"600640","795695936.0"
"600641","930629888.0"
"600642","4879040512.0"
"600643","1590351744.0"
"600644","538400640.0"
"600645","467770176.0"
"600648","934791616.0"
"600649","2529575680.0"
"600650","390560064.0"
"600651","2507027968.0"
"600653","1946380288.0"
"600654","2299769344.0"
"600655","3889846272.0"
"600657","2851878656.0"
"600658","1118585088.0"
"600660","2002986368.0"
"600661","286548832.0"
"600662","2269782784.0"
"600663","3155683584.0"
"600664","2518509824.0"
"600665","864122496.0"
"600666","2419752960.0"
"600667","2106190208.0"
"600668","344083840.0"
"600671","121720536.0"
"600673","3001558016.0"
"600674","4874606592.0"
"600675","6046135296.0"
"600676","1028492928.0"
"600678","348990016.0"
"600679","343694272.0"
"600681","1339808768.0"
"600682","1165060224.0"
"600683","740777600.0"
"600684","853460736.0"
"600685","821435200.0"
"600686","717047424.0"
"600688","7328813568.0"
"600689","152204144.0"
"600690","6254500864.0"
"600691","2375586048.0"
"600692","255010512.0"
"600693","868952768.0"
"600694","313052576.0"
"600696","334469440.0"
"600697","155376016.0"
"600698","830345280.0"
"600699","1368084608.0"
"600702","332618880.0"
"600703","4989018624.0"
"600704","5153701888.0"
"600706","254030192.0"
"600707","3587669760.0"
"600708","2225277696.0"
"600710","1306749440.0"
"600711","3090611456.0"
"600712","538648384.0"
"600713","1302910592.0"
"600714","288176288.0"
"600715","2662372352.0"
"600716","936060608.0"
"600717","2894001152.0"
"600718","1203703424.0"
"600719","404599616.0"
"600720","776162688.0"
"600721","384144320.0"
"600722","680319680.0"
"600724","1444942720.0"
"600725","1232470016.0"
"600726","2747344896.0"
"600727","528523136.0"
"600728","2142804224.0"
"600729","191212352.0"
"600730","586656000.0"
"600731","557982656.0"
"600732","1598447232.0"
"600733","4885096960.0"
"600734","2168428032.0"
"600735","425451840.0"
"600736","1151292928.0"
"600737","2138848256.0"
"600738","760666176.0"
"600739","1529709824.0"
"600740","2562121216.0"
"600741","3152723968.0"
"600742","743057856.0"
"600743","2346100992.0"
"600744","2031124224.0"
"600745","1244578176.0"
"600746","1166082304.0"
"600748","1844562944.0"
"600749","226965520.0"
"600750","627152448.0"
"600751","2573189120.0"
"600753","230307168.0"
"600754","908009792.0"
"600755","2132158464.0"
"600756","324098752.0"
"600757","1213497088.0"
"600758","1320743424.0"
"600759","4143685888.0"
"600760","2744736768.0"
"600761","890692736.0"
"600763","447289120.0"
"600764","710629376.0"
"600765","1470718208.0"
"600768","133747200.0"
"600769","374977216.0"
"600770","1300000000.0"
"600771","489491136.0"
"600773","951586880.0"
"600774","294842144.0"
"600775","671838528.0"
"600776","956000064.0"
"600777","6366152192.0"
"600778","311214880.0"
"600779","487503200.0"
"600780","1146502528.0"
"600782","3145652224.0"
"600783","744359296.0"
"600784","675652288.0"
"600785","225631280.0"
"600787","2170079488.0"
"600789","898669632.0"
"600790","1465790976.0"
"600791","452313696.0"
"600792","989923584.0"
"600793","176904000.0"
"600794","1212152192.0"
"600795","17835618304.0"
"600796","309477888.0"
"600797","1027526400.0"
"600798","1206534144.0"
"600800","1109730176.0"
"600801","1344275712.0"
"600802","458248384.0"
"600803","2840083712.0"
"600805","850275392.0"
"600807","787018496.0"
"600808","5967751168.0"
"600809","1219964160.0"
"600810","1005279744.0"
"600812","1715730432.0"
"600814","729492160.0"
"600815","1774094464.0"
"600816","5469137920.0"
"600817","527249344.0"
"600818","237957904.0"
"600819","747416064.0"
"600820","3144096000.0"
"600821","1997263488.0"
"600822","396147904.0"
"600824","1054027072.0"
"600825","1044887872.0"
"600826","735533568.0"
"600827","1604449920.0"
"600828","1731360128.0"
"600829","579888576.0"
"600830","454322752.0"
"600831","710947008.0"
"600833","223086352.0"
"600834","477381920.0"
"600835","806504320.0"
"600838","400881984.0"
"600839","4614958592.0"
"600841","1043024512.0"
"600843","469222720.0"
"600844","822730624.0"
"600845","2133440128.0"
"600846","624761536.0"
"600847","153287392.0"
"600848","2393912320.0"
"600850","613593536.0"
"600851","738206080.0"
"600853","1011441856.0"
"600854","519458528.0"
"600855","467639744.0"
"600857","224319920.0"
"600858","517548032.0"
"600859","1134946048.0"
"600860","435231424.0"
"600861","366574848.0"
"600862","1393049088.0"
"600863","6526887936.0"
"600864","2080570496.0"
"600865","376240320.0"
"600866","1109373952.0"
"600867","1958542848.0"
"600868","1898148736.0"
"600869","2219352832.0"
"600871","13569378304.0"
"600872","770987968.0"
"600873","2852788736.0"
"600874","1230418048.0"
"600875","2023579008.0"
"600876","395674976.0"
"600877","1184059520.0"
"600879","3299299328.0"
"600880","1093030144.0"
"600881","3248913664.0"
"600882","512053632.0"
"600883","236088000.0"
"600884","1757236480.0"
"600885","1042676352.0"
"600886","7454179840.0"
"600887","6334469632.0"
"600888","1376187648.0"
"600889","366346016.0"
"600892","559319552.0"
"600893","2665124864.0"
"600894","859946880.0"
"600895","1548689536.0"
"600897","416934016.0"
"600900","24007256064.0"
"600901","5789948416.0"
"600903","1150008320.0"
"600905","28587651072.0"
"600906","2124235008.0"
"600908","1999312640.0"
"600909","4678397952.0"
"600916","1680000000.0"
"600917","1561039744.0"
"600918","3972809728.0"
"600919","18351325184.0"
"600925","1606048640.0"
"600926","5808276480.0"
"600927","1455555584.0"
"600928","4423353856.0"
"600929","1636710400.0"
"600930","0.0"
"600933","977369088.0"
"600935","3507401728.0"
"600936","1671026176.0"
"600938","2841851904.0"
"600939","1901799424.0"
"600941","902767872.0"
"600955","550000000.0"
"600956","2348088576.0"
"600958","7434639360.0"
"600959","5000717824.0"
"600960","950515520.0"
"600961","751812416.0"
"600962","262210000.0"
"600963","1757567872.0"
"600965","818700928.0"
"600966","1336844288.0"
"600967","1698913408.0"
"600968","10165104640.0"
"600969","370050496.0"
"600970","2234148608.0"
"600971","1200004864.0"
"600973","1371366272.0"
"600975","1016956096.0"
"600976","153298592.0"
"600977","1867000064.0"
"600979","1232259840.0"
"600980","175677200.0"
"600981","2242433280.0"
"600982","1117627520.0"
"600983","766438976.0"
"600984","1257043968.0"
"600985","2693258752.0"
"600986","1487374080.0"
"600987","1020818880.0"
"600988","1663911424.0"
"600989","7333360128.0"
"600990","269012704.0"
"600992","245090000.0"
"600993","430307008.0"
"600995","1109101696.0"
"600996","1246799872.0"
"600997","1587799808.0"
"600998","5042470400.0"
"600999","7422005248.0"
"601000","5925928448.0"
"601001","1673699968.0"
"601002","954440704.0"
"601003","2562793216.0"
"601005","8313636352.0"
"601006","20147177472.0"
"601007","390000000.0"
"601008","1240637952.0"
"601009","9943883776.0"
"601010","1848000000.0"
"601011","1915664512.0"
"601012","7578042368.0"
"601015","2042497664.0"
"601016","5966842880.0"
"601018","15807417344.0"
"601019","2086899968.0"
"601020","819964672.0"
"601021","978333440.0"
"601022","248633328.0"
"601033","240000000.0"
"601038","731705280.0"
"601058","3288100352.0"
"601059","691600000.0"
"601061","501153856.0"
"601065","416256064.0"
"601066","6495670784.0"
"601068","2559590656.0"
"601069","683992768.0"
"601077","8837700608.0"
"601083","194120000.0"
"601086","666000000.0"
"601088","16491037696.0"
"601089","205346416.0"
"601096","1642976512.0"
"601098","1796000000.0"
"601099","6816316416.0"
"601100","1340820992.0"
"601101","1439997952.0"
"601106","6857782784.0"
"601107","2162739968.0"
"601108","4643760128.0"
"601111","11638109184.0"
"601113","1104152192.0"
"601116","547678400.0"
"601117","6069580800.0"
"601118","4279427840.0"
"601121","380000000.0"
"601126","818853696.0"
"601127","1509782144.0"
"601128","3014985984.0"
"601133","147500000.0"
"601136","481483808.0"
"601137","810720448.0"
"601138","19857577984.0"
"601139","2876740608.0"
"601155","2255622912.0"
"601156","944595584.0"
"601158","4800000000.0"
"601162","8665757696.0"
"601163","800000000.0"
"601166","20774311936.0"
"601168","2383000064.0"
"601169","21142984704.0"
"601177","400060000.0"
"601179","5125882368.0"
"601186","11503245312.0"
"601187","1284046080.0"
"601188","1315878528.0"
"601198","3232445440.0"
"601199","935210304.0"
"601200","1346230272.0"
"601208","896784640.0"
"601211","13466193920.0"
"601212","7404774400.0"
"601216","8438017536.0"
"601218","969033536.0"
"601222","2060169216.0"
